	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
220	300.398	40	221	2.0	
221	300.597	1	792	0.05	
222	300.697	2	624	0.1	
223	301.382	2	625	0.1	
224	301.552	20	280	1.0	
225	301.743	100	118	5.0	
226	301.978	2	626	0.1	
227	302.21	2	627	0.1	
228	302.727	3	527	0.15	
229	302.763	2	628	0.1	
230	303.371	10	354	0.5	
231	303.68	30	238	1.5	
232	304.475	10	355	0.5	
233	304.525	30	239	1.5	
234	304.627	25	268	1.25	
235	304.776	8	388	0.4	
236	304.817	5	435	0.25	
237	304.85	3	528	0.15	
238	305.098	3	529	0.15	
239	305.55	1	793	0.05	
240	305.649	20	281	1.0	
241	306.154	12	344	0.6	
242	306.66	1	794	0.05	
243	306.73	30	240	1.5	
244	306.73	30	241	1.5	
245	307.317	2	629	0.1	
246	308.262	20	282	1.0	
247	308.287	2	630	0.1	
248	308.512	-1	941	-0.05	
249	308.512	-1	942	-0.05	
250	308.734	1	795	0.05	
251	309.047	1	796	0.05	
252	309.241	15	319	0.75	
253	309.453	30	242	1.5	
254	309.69	8	389	0.4	
255	309.821	2	631	0.1	
256	309.85	1	797	0.05	
257	310.151	50	181	2.5	
258	310.44	70	168	3.5	
259	310.782	20	283	1.0	
260	311.274	20	284	1.0	
261	311.678	2	632	0.1	
262	312.187	250	72	12.5	
263	312.402	12	345	0.6	
264	312.84	1	798	0.05	
265	312.84	1	799	0.05	
266	313.04	3	530	0.15	
267	314.362	6	405	0.3	
268	314.502	4	483	0.2	
269	314.899	5	436	0.25	
270	315.097	3	531	0.15	
271	315.975	4	484	0.2	
272	316.293	25	269	1.25	
273	316.423	6	406	0.3	
274	316.527	6	407	0.3	
275	316.867	3	532	0.15	
276	317.459	1	800	0.05	
277	317.564	80	156	4.0	
278	318.139	3	533	0.15	
279	318.435	10	356	0.5	
280	319.375	1	801	0.05	
281	319.622	25	270	1.25	
282	320.168	3	534	0.15	
283	320.204	10	357	0.5	
284	320.672	1	802	0.05	
285	321.159	1	803	0.05	
286	321.229	5	437	0.25	
287	322.508	15	320	0.75	
288	323.323	1	804	0.05	
289	324.774	6	408	0.3	
290	324.883	1	805	0.05	
291	324.935	1	806	0.05	
292	325.004	2	633	0.1	
293	325.056	25	271	1.25	
294	325.936	12	346	0.6	
295	326.073	2	634	0.1	
296	326.202	4	485	0.2	
297	326.734	3	535	0.15	
298	326.808	1	807	0.05	
299	327.291	60	171	3.0	
300	327.48	2	635	0.1	
301	328.126	12	347	0.6	
302	328.126	12	348	0.6	
303	329.62	1	808	0.05	
304	329.872	6	409	0.3	
305	331.085	1	809	0.05	
306	331.18	2	636	0.1	
307	331.348	2	637	0.1	
308	331.639	6	410	0.3	
309	332.057	1	810	0.05	
310	332.746	15	321	0.75	
311	333.88	4	486	0.2	
312	333.949	3	536	0.15	
313	334.727	3	537	0.15	
314	335.344	1	811	0.05	
315	336.672	300	47	15.0	
316	337.392	2	638	0.1	
317	337.516	3	538	0.15	
318	338.134	1	812	0.05	
319	338.413	40	222	2.0	
320	338.63	2	639	0.1	
321	338.805	2	640	0.1	
322	339.55	3	539	0.15	
323	339.937	1	813	0.05	
324	341.258	-1	943	-0.05	
325	341.32	6	411	0.3	
326	341.704	1	814	0.05	
327	342.073	40	223	2.0	
328	343.249	1	815	0.05	
329	343.648	1	816	0.05	
330	344.634	25	272	1.25	
331	346.008	8	390	0.4	
332	346.126	100	119	5.0	
333	346.281	1	817	0.05	
334	346.417	1	818	0.05	
335	346.768	1	819	0.05	
336	347.423	20	285	1.0	
337	348.221	2	641	0.1	
338	348.523	1	820	0.05	
339	350.036	30	243	1.5	
